uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date,time_gap
59295,2016-05-07,2016-05-18,男,MONTREUJL,,FR,34,143761,2018-12-10,112
20660,2012-06-10,2012-06-10,男,广州,广东,CN,62,141413,2019-03-23,9
55480,2015-04-30,2015-07-01,男,广州,广东,CN,53,73717,2019-02-27,33
59920,2016-09-17,2016-09-17,男,贵阳,贵州,CN,37,72741,2019-03-28,4
1069,2012-02-10,2012-05-10,男,广州市,广东,CN,94,126174,2019-01-27,64
54078,2012-06-20,2012-06-20,男,深圳,广东,CN,48,74411,2019-03-22,10
40506,2015-07-28,2015-08-24,男,广州,广东,CN,52,73647,2019-03-27,5
13936,2016-05-10,2016-05-10,男,KASAI,HYOGO,JP,52,135689,2019-03-31,1
35484,2010-11-02,2010-11-02,男,,,CN,59,127314,2019-02-28,32
35960,2013-02-25,2013-03-29,男,乌鲁木齐,新疆,CN,72,149171,2019-03-23,9
12353,2013-05-19,2013-05-19,男,广州,广东,CN,47,76753,2019-03-19,13
20117,2009-11-23,2010-08-19,男,深圳市,广东省,CN,107,169750,2019-03-23,9
26045,2016-07-10,2016-07-30,男,沈阳,辽宁,CN,96,136246,2019-03-09,23
28722,2017-04-18,2017-05-16,男,,上海,CN,132,151273,2019-03-27,5
5039,2016-01-19,2016-01-19,男,广州市,广东,CN,168,130985,2019-03-30,2
23074,2016-12-04,2017-02-11,男,AKAIWA CITY,OKAYAMA,JP,49,125237,2019-03-15,17
47095,2009-12-02,2009-12-02,男,东莞,广东,CN,12,103960,2018-11-17,135
9901,2011-12-06,2012-01-11,男,中山,广东,CN,36,109695,2019-03-19,13
28035,2011-04-23,2012-11-17,女,PASADAERA,CA,US,21,137610,2019-01-15,76
48251,2014-01-17,2014-11-23,男,NISHINOMIYA-CITY,HYOGO,JP,60,137654,2019-03-08,24
20119,2009-11-26,2010-03-11,男,广州市,广东省,CN,84,117382,2019-02-28,32
62776,2011-04-03,2011-04-03,男,广州,广东省,CN,59,97219,2019-03-25,7
9635,2011-04-16,2011-04-17,男,广州,广东,CN,118,139566,2019-03-31,1
30360,2013-08-20,2015-04-12,男,.,北京,CN,49,78417,2019-03-05,27
60904,2017-08-28,2017-09-13,男,上海,上海,CN,74,113789,2019-03-28,4
15271,2016-12-09,2016-12-09,男,广州,广东,CN,64,139827,2019-03-25,7
35677,2012-08-07,2012-08-07,男,延吉,吉林,CN,47,71121,2019-03-13,19
55032,2011-11-08,2012-02-22,男,深圳市,广东,CN,46,71012,2019-03-31,1
8631,2012-05-28,2012-06-04,男,.,北京,CN,115,115562,2019-03-25,7
44368,2015-10-02,2015-10-19,男,乌鲁木齐,新疆,CN,28,72232,2019-03-19,13
13156,2015-06-25,2016-03-07,男,Sittard,LIMBURG,NL,12,100421,2018-04-16,350
17660,2011-07-23,2011-07-23,男,北京,上海,CN,65,93221,2019-03-24,8
13485,2014-12-12,2015-01-02,男,北京,北京,CN,24,183418,2019-01-26,65
12275,2013-08-08,2014-05-16,男,昌吉,新疆,CN,50,135574,2019-03-28,4
19306,2012-04-24,2012-06-07,男,广州市,广东省,CN,98,141053,2019-03-27,5
29309,2010-09-04,2010-10-31,男,深圳,广东,CN,46,73338,2019-03-31,1
13084,2014-06-17,2017-12-06,男,广州,广东,CN,61,114031,2019-03-15,17
24151,2016-11-09,2016-11-09,男,.,北京,CN,28,82659,2019-01-08,83
33114,2017-01-15,2017-01-15,男,NISKAYUNA,NW,US,28,73852,2019-01-24,67
1816,2017-10-12,2017-12-27,男,pasadena,California,US,17,104641,2019-03-17,15
45720,2011-05-18,2011-06-12,男,深圳,广东,CN,51,72274,2019-03-31,1
21127,2013-02-23,2013-04-25,男,广州市,广东,CN,85,104969,2019-03-16,16
27683,2011-01-25,2011-01-25,男,广州,,CN,128,147767,2019-03-30,2
5902,2017-09-08,2017-09-08,女,南宁,广西,CA,23,157186,2019-03-18,14
3012,2013-02-13,2016-03-03,男,廊坊,河北省,CN,78,121231,2019-03-30,2
30596,2014-01-05,2014-01-05,男,广州,广东,CN,67,135439,2019-03-31,1
29277,2010-08-11,2012-03-11,男,广州,广东,CN,96,131739,2019-03-31,1
13108,2016-04-02,2016-04-03,男,番禺,广东,CN,118,143796,2019-03-12,20
61975,2017-07-15,2017-07-17,男,沈阳,辽宁,CN,86,128754,2019-02-13,47
14993,2017-02-14,2017-02-14,男,杭州,浙江,CN,36,124032,2019-03-27,5
57696,2014-07-01,2014-07-01,女,广州,广东,CN,10,99312,2019-01-09,82
54913,2011-09-18,2012-03-03,男,深圳,广东,CN,34,70486,2019-03-31,1
8870,2011-07-21,2011-11-30,男,哈密市,新疆,CN,23,74910,2019-03-30,2
37041,2012-02-01,2012-10-22,男,广州市,广东,CN,76,138952,2019-03-27,5
57507,2014-12-26,2015-01-04,男,广州,广东,CN,45,145724,2019-03-13,19
56362,2010-08-15,2010-10-10,男,广州,广东,CN,111,145458,2019-03-14,18
48257,2011-04-14,2011-04-14,男,广州,广东,CN,47,82382,2019-03-07,25
48173,2011-01-30,2011-01-30,男,大连,辽宁,CN,84,75766,2019-03-31,1
29181,2010-03-27,2010-03-27,男,郑州,河南,CN,134,116627,2019-03-31,1
26942,2011-03-27,2011-06-01,男,乌鲁木齐市,新疆,CN,46,130782,2019-03-29,3
10967,2009-11-01,2009-12-14,男,广州市,广东省,CN,96,135009,2019-03-26,6
40676,2016-01-03,2016-01-03,女,重庆,重庆,CN,16,107690,2018-12-29,93
29224,2010-06-22,2011-07-22,男,Hong Kong,Hong Kong,HK,83,133367,2019-03-21,11
38275,2010-09-03,2010-09-03,男,广州,广东,CN,93,109943,2019-03-29,3
59483,2016-06-30,2016-06-30,男,LOS ANGELES,CA,US,13,159016,2019-03-26,6
1843,2017-10-13,2017-10-26,男,广州,广东,CN,36,113253,2019-03-30,2
18817,2011-04-28,2011-06-07,男,广州,广东,CN,73,123568,2019-03-21,11
6031,2017-01-13,2017-03-08,男,鲁山,河南,CN,98,76759,2019-03-31,1
18830,2011-05-05,2011-05-05,男,广州,广东,CN,116,140571,2019-03-29,3
38123,2010-04-26,2010-05-29,男,,,CN,61,81113,2019-03-15,17
57758,2015-07-19,2015-07-22,男,郑州,河南,CN,85,70965,2019-03-19,13
2427,2012-05-15,2012-05-15,男,深圳,广东,CN,48,68459,2019-03-22,10
1231,2012-10-16,2012-10-30,男,广州,广东,CN,104,137698,2019-03-26,6
45721,2011-05-19,2011-06-11,男,广州,广东,CN,57,84129,2019-03-20,12
18013,2011-04-13,2011-06-06,女,乌鲁木齐,新疆,CN,43,130985,2019-03-23,9
53417,2016-02-25,2016-02-25,男,广州,广东,CN,101,117880,2019-03-20,12
56776,2012-10-29,2012-10-29,女,广州,广东,CN,69,141164,2019-03-30,2
47838,2012-10-30,2015-10-10,男,抚顺,辽宁,CN,71,70069,2019-03-27,5
28345,2014-01-06,2014-01-07,男,桂林,广西,CN,124,118049,2019-03-27,5
8576,2012-11-15,2012-11-15,男,沈阳,辽宁,CN,86,89195,2019-03-14,18
2561,2012-06-21,2012-06-28,男,广州,广东,CN,82,120536,2019-03-20,12
50183,2016-03-06,2016-03-09,男,广州市,广东,CN,122,137879,2019-03-31,1
3003,2017-06-02,2017-06-02,男,VIC,AU,AU,18,136876,2019-03-12,20
56144,2010-02-08,2010-04-26,男,广州,广东,CN,39,70792,2019-03-10,22
22702,2015-07-01,2015-07-01,男,沈阳,辽宁,CN,83,112709,2019-03-28,4
44761,2012-06-05,2012-06-05,女,沈阳市,辽宁,CN,81,99888,2019-03-31,1
3210,2013-09-23,2013-09-23,男,广州市,广东,CN,66,111545,2019-02-27,33
2110,2010-03-16,2012-09-21,男,北京,北京,CN,46,71622,2019-02-20,40
20760,2012-08-30,2012-08-30,男,广州,广东,CN,75,131146,2019-03-29,3
29081,2010-01-28,2010-03-18,男,广州,广东,CN,69,126180,2019-01-13,78
49340,2014-09-03,2014-09-03,男,广州,广东,CN,45,68136,2019-03-22,10
55325,2012-07-02,2012-07-08,男,.,北京,CN,36,66829,2019-03-28,4
11000,2009-12-02,2009-12-02,男,广州,广东,CN,106,130691,2019-03-31,1
40664,2015-06-14,2015-06-14,男,上海,上海,CN,64,66612,2019-03-13,19
32414,2016-08-31,2016-08-31,男,Shimonikawa-gun,Toyama-ken,JP,61,132797,2019-03-26,6
55873,2017-08-26,2017-09-23,女,广州,广东,CN,67,123556,2019-03-31,1
8851,2011-04-19,2011-05-30,男,乌鲁木齐市,新疆,CN,52,125190,2019-03-02,30
23223,2016-03-20,2016-03-22,男,青田县,浙江,CN,21,138363,2019-03-19,13
14870,2016-09-17,2016-10-07,男,上海市,上海,CN,100,116315,2019-03-23,9
26803,2013-03-21,2013-03-21,男,沈阳,辽宁,CN,119,100147,2019-03-31,1
29103,2010-02-26,2010-04-15,男,武汉,湖北,CN,79,74503,2019-03-12,20
13204,2014-08-27,2014-08-27,男,广州,广东,CN,101,118160,2019-03-28,4
53801,2010-09-09,2010-09-09,男,北京,北京,CN,116,129478,2019-03-27,5
17530,2016-04-08,2016-07-25,男,呼和浩特,内蒙古,CN,42,74368,2019-01-07,84
11110,2010-04-09,2010-04-26,男,广州,广东,CN,82,126149,2019-03-29,3
2352,2010-10-07,2010-10-23,男,广州,广东,CN,96,134194,2019-03-21,11
21650,2013-08-28,2013-10-07,男,广州,广东,CN,79,124218,2019-03-21,11
8497,2011-03-17,2011-03-17,男,大连,辽宁,CN,133,143216,2019-03-28,4
13067,2014-02-22,2017-04-07,男,.,北京,CN,73,134897,2019-03-17,15
44923,2011-03-28,2012-10-22,男,乌鲁木齐市,新疆,CN,58,122349,2019-03-31,1
48328,2013-09-23,2013-09-23,男,EL MONTE,CALIFORNIA,US,19,130168,2018-11-18,134
6905,2018-01-20,2018-01-20,男,哈尔滨,黑龙江省,CN,62,76356,2019-03-31,1
20962,2012-11-16,2012-11-16,男,息烽,贵州,CN,46,67761,2019-03-27,5
35328,2016-06-01,2016-06-01,男,.,北京,CN,38,66550,2019-03-16,16
35276,2015-07-21,2015-07-22,男,库尔勒,新疆,CN,65,112320,2019-03-09,23
15247,2017-12-07,2018-02-23,男,北京,北京,CN,15,99645,2019-03-19,13
26447,2015-05-27,2015-07-03,男,伊宁,新疆,CN,93,127824,2019-03-30,2
39736,2013-10-20,2013-10-20,男,CA,,US,13,147883,2019-03-26,6
47894,2012-12-02,2012-12-02,女,北京,北京,CN,60,118514,2019-03-28,4
4868,2015-09-25,2015-09-25,女,长沙,湖南,CN,93,117159,2019-03-30,2
44090,2016-11-24,2016-11-24,男,中山,广东,CN,83,134851,2019-03-17,15
24598,2017-06-23,2017-07-14,男,广州,广东省,CN,44,108388,2019-03-16,16
29324,2010-09-08,2010-09-08,男,广州,广东,CN,62,112125,2019-03-24,8
25763,2015-11-10,2015-11-14,男,郑州,河南,CN,89,78410,2019-03-30,2
56156,2010-02-28,2010-03-19,男,上海市,上海,CN,78,121245,2019-03-30,2
28175,2012-04-16,2012-12-02,男,深圳,广东,CN,39,70142,2019-03-06,26
13295,2014-09-13,2014-11-21,男,武汉市,湖北省,CN,101,102834,2019-03-18,14
4175,2015-01-02,2015-02-11,男,深圳,广东,CN,44,65769,2019-03-15,17
22092,2014-07-15,2014-07-31,男,深圳,广东,CN,75,122158,2019-03-25,7
19379,2012-06-11,2012-07-16,男,深圳,广东,CN,93,106705,2019-03-14,18
25883,2015-04-01,2015-04-01,男,乌鲁木齐,新疆,CN,54,71496,2019-03-12,20
53513,2010-09-20,2010-10-10,男,沈阳,辽宁,CN,73,76834,2019-03-14,18
56202,2010-04-06,2010-04-11,男,长沙,湖南,CN,70,98334,2019-03-30,2
8925,2013-03-13,2013-07-14,男,厦门,福建,CN,36,102876,2019-03-18,14
56861,2013-01-09,2013-04-18,男,深圳,广东,CN,45,67936,2019-03-27,5
3501,2013-10-16,2013-11-28,男,广州,广东,CN,97,66431,2019-03-18,14
7660,2014-10-20,2014-10-20,男,深圳,广东省,CN,107,132823,2019-03-22,10
26796,2013-03-03,2013-03-03,男,长春,吉林,CN,123,111589,2019-03-24,8
59631,2016-08-05,2016-08-19,男,大庆,黑龙江,CN,38,67361,2019-03-03,29
55240,2012-04-18,2012-08-07,男,上海,上海,CN,98,129338,2019-03-19,13
47657,2012-08-06,2012-09-18,男,武汉,湖北,CN,33,65345,2019-03-25,7
12656,2013-11-08,2013-11-09,女,广州,广东,CN,39,68043,2019-03-26,6
34530,2015-09-20,2016-03-16,男,长春,吉林,CN,72,73670,2019-03-24,8
49855,2015-10-14,2015-10-14,女,广州,广东,CN,83,126476,2019-03-26,6
56163,2010-03-05,2010-08-17,女,广州市,广东,CN,66,121756,2019-03-28,4
30116,2013-03-27,2013-03-29,女,广州,广东,CN,46,120983,2019-02-24,36
2015,2009-11-12,2009-11-12,男,,,CN,65,102504,2019-03-23,9
37142,2012-05-09,2012-06-15,男,上海,上海,CN,99,123899,2019-03-27,5
26580,2014-03-08,2017-02-20,男,大连,辽宁,CN,54,64453,2019-03-28,4
10105,2012-03-11,2012-11-17,男,广州,广东,CN,65,107397,2019-03-16,16
45796,2011-05-24,2011-09-13,男,广州,广东,CN,27,100143,2018-08-02,242
30865,2014-02-01,2014-03-06,男,乌鲁木齐,新疆,CN,36,72186,2019-03-11,21
59678,2016-08-18,2016-08-18,女,.,北京,CN,61,71752,2019-03-12,20
30355,2013-06-16,2013-06-17,男,广州,,CN,46,71260,2019-03-29,3
1260,2013-03-01,2013-04-17,男,广州,广东,CN,103,125149,2019-03-26,6
29550,2012-06-16,2012-06-16,男,北京,北京,CN,52,76072,2019-01-19,72
53079,2017-09-15,2017-09-15,男,乌鲁木齐,新疆,CN,36,68799,2019-03-23,9
57868,2014-07-20,2014-07-20,女,深圳,广东,CN,37,66530,2019-03-20,12
62499,2010-11-02,2010-11-02,男,沈阳,辽宁,CN,100,64900,2019-03-18,14
19538,2012-09-16,2012-10-17,男,广州,广东省,CN,51,87589,2019-03-25,7
3893,2011-12-25,2015-05-11,男,乌鲁木齐,新疆,CN,69,125139,2019-03-20,12
55820,2017-06-26,2017-06-29,男,上海,上海,CN,82,109233,2019-03-24,8
33829,2017-10-20,2017-10-21,女,PARIS,,FR,13,95577,2019-03-15,17
41140,2016-02-25,2016-02-25,男,东莞,广东,CN,65,74458,2019-03-07,25
41700,2017-04-18,2017-05-08,男,,北京,CN,45,74389,2019-03-27,5
55140,2012-02-26,2012-05-13,男,深圳,广东,CN,118,137477,2019-03-30,2
21169,2013-05-07,2013-05-07,男,广州,广东,CN,75,127816,2019-03-21,11
18371,2016-05-19,2016-10-20,男,珠海,广东,CN,56,117444,2019-03-31,1
10111,2012-03-11,2014-10-24,男,广州,广东,CN,73,128233,2019-03-26,6
22929,2015-10-17,2015-10-17,男,广州,广东,CN,66,82682,2019-03-15,17
59441,2016-07-01,2016-07-08,男,aubervilliers,aubervilliers,FR,21,139888,2019-03-26,6
12479,2013-07-21,2013-07-28,男,广州,广东,CN,78,114244,2019-03-28,4
39109,2013-06-01,2014-10-02,男,盘锦,辽宁,CN,90,122350,2019-03-30,2
29044,2009-11-04,2009-11-04,女,北京,北京,CN,80,120362,2019-03-24,8
15284,2017-02-21,2017-02-21,男,MARSEILLE,MARSEILLE,FR,20,121103,2019-01-07,84
2047,2010-01-04,2010-02-28,女,北京,北京,CN,80,117968,2019-03-01,31
2051,2010-01-18,2010-06-26,男,广州,广东,CN,95,104659,2019-02-27,33
35700,2011-10-25,2011-10-25,男,长春,吉林,CN,99,117708,2019-03-30,2
53997,2012-03-13,2012-03-13,男,乌鲁木齐市,新疆,CN,90,128188,2019-03-15,17
56624,2012-06-30,2012-06-30,男,深圳,广东,CN,33,63453,2019-03-31,1
29198,2010-06-01,2010-07-22,男,广州市,广东,CN,73,110537,2019-03-20,12
9658,2011-05-23,2011-06-07,男,广州,广东,CN,127,124500,2019-03-14,18
14574,2016-07-02,2016-07-02,男,广州,广东,CN,83,114627,2018-10-26,157
60068,2016-12-24,2016-12-24,男,北京,北京,CN,27,90731,2019-03-24,8
3881,2015-03-25,2015-03-25,男,广州,广东,CN,97,149015,2019-03-31,1
27827,2011-06-01,2011-11-02,男,,北京,CN,77,104572,2019-03-25,7
10329,2014-12-20,2015-02-17,男,VICTORIA,,AU,19,86805,2019-01-27,64
999,2012-01-14,2012-09-04,男,CHINO,california,US,13,125853,2019-02-20,40
2115,2010-03-17,2010-03-17,男,汕头,广东,CN,139,129859,2019-03-31,1
47309,2010-07-08,2010-08-16,男,广州,广东,CN,86,113677,2019-03-26,6
20305,2010-05-23,2010-07-14,男,广州,广东,CN,82,123788,2019-03-30,2
62894,2011-06-05,2011-09-29,男,乌鲁木齐市,新疆,CN,41,91797,2019-03-01,31
40362,2014-11-11,2014-11-11,男,广州市,广东,CN,72,120888,2019-03-30,2
29121,2010-03-19,2010-03-19,男,广州,广东,CN,82,116502,2019-03-21,11
52991,2017-03-24,2017-03-24,男,.,北京,CN,83,66764,2019-03-28,4
26669,2010-12-22,2010-12-22,男,长春,吉林,CN,92,103985,2019-03-18,14
44965,2011-06-12,2011-07-17,男,乌鲁木齐,新疆,CN,49,98732,2019-03-07,25
56097,2009-11-11,2010-05-16,男,广州市,广东省,CN,74,126274,2019-03-22,10
40749,2015-06-14,2015-06-14,男,广州市,广东省,CN,78,106195,2019-03-28,4
11607,2012-09-23,2012-09-23,男,.,北京,CN,49,105720,2019-03-23,9
4317,2014-09-08,2014-12-11,男,广州,广东,CN,44,69154,2019-03-03,29
19249,2012-02-29,2012-03-20,男,SYDNEY,N.S.W,AU,26,103395,2019-03-19,13
47093,2009-11-11,2009-11-20,男,广州市,广东省,CN,85,124022,2019-03-30,2
13888,2015-11-09,2015-11-09,男,.,北京,CN,49,62116,2019-03-27,5
20402,2010-08-28,2010-08-28,男,广州,广东,CN,69,105755,2019-03-27,5
5910,2017-11-11,2017-11-13,男,Toyama-shi,Toyama-ken,JP,53,114734,2019-03-24,8
30564,2013-10-09,2015-05-05,女,ROSEMEAD,CA,US,11,134552,2019-01-25,66
30096,2011-03-30,2011-04-05,男,乌鲁木齐,新疆,CN,55,117957,2019-03-22,10
20157,2009-12-22,2010-04-06,男,,北京,CN,39,63230,2019-03-18,14
30771,2013-11-06,2014-01-03,男,广州市,广东,CN,18,124386,2019-02-27,33
31028,2014-04-18,2014-06-14,女,乌鲁木齐,新疆,CN,63,137264,2019-03-10,22
31495,2015-01-02,2015-10-21,男,北京,北京,CN,23,169931,2018-10-03,180
14282,2016-07-09,2016-07-28,男,株洲,湖南,CN,55,103869,2019-03-19,13
14969,2017-04-01,2017-04-06,男,YOKOSUKA-SHI,KANAGAWA-KEN,JP,36,112436,2019-03-08,24
9594,2011-03-23,2011-04-10,男,广州,广东,CN,43,69158,2019-03-24,8
21740,2015-03-01,2015-03-26,男,.,.,JP,59,78595,2019-03-30,2
59729,2017-04-01,2017-04-01,男,北京,北京,CN,69,98267,2019-03-28,4
46647,2016-09-12,2017-03-08,男,乌鲁木齐市,新疆,CN,77,149556,2019-03-05,27
57726,2013-09-20,2016-04-30,男,广州市,广东,CN,75,113205,2019-03-11,21
11321,2010-09-23,2010-12-07,男,湛江,广东,CN,89,98446,2019-03-18,14
59560,2016-04-27,2016-07-28,男,广州,广东,CN,51,71594,2019-03-31,1
56492,2012-06-30,2012-07-17,男,昆明,云南,CN,15,84976,2019-01-27,64
18022,2011-05-09,2011-09-15,男,北京,.北京,CN,51,121900,2019-03-22,10
11183,2010-05-29,2010-05-29,男,珠海,广东,CN,63,84110,2019-03-19,13
11243,2010-07-19,2010-12-14,男,广州,广东,CN,67,114895,2019-03-29,3
11191,2010-06-12,2010-08-08,男,广州,广东,CN,35,102698,2019-02-03,57
55420,2014-07-31,2014-08-30,男,广州市,广东省,CN,31,112940,2019-03-29,3
61982,2016-11-30,2016-12-17,男,沈阳,辽宁,CN,63,131617,2019-03-28,4
20557,2012-05-07,2012-05-08,男,南宁,广西,CN,95,112565,2019-03-31,1
8692,2010-12-18,2010-12-18,男,大连,辽宁,CN,97,111809,2019-03-19,13
37007,2012-01-24,2013-01-17,男,北京,北京,CN,67,124788,2019-03-23,9
557,2010-12-25,2011-01-24,男,广州,广东,CN,101,119673,2019-03-30,2
53184,2015-03-07,2015-03-07,男,广州,广东,CN,60,131743,2019-03-11,21
23126,2016-01-10,2016-01-12,女,广州,广东,FR,12,121632,2019-02-23,37
4672,2015-08-19,2015-08-19,男,,,CN,48,63061,2019-03-29,3
50244,2016-04-19,2016-04-19,男,上海,上海,CN,52,62006,2019-03-29,3
12524,2014-09-05,2015-03-01,男,,,US,11,80261,2019-03-23,9
9569,2011-03-06,2011-04-01,男,广州,广东,CN,92,108930,2019-03-30,2
38541,2011-03-28,2011-03-29,男,,西安,CN,67,116848,2019-03-31,1
45995,2011-11-23,2012-07-27,男,广州,广东,CN,47,68720,2019-03-26,6
8525,2011-07-31,2011-07-31,女,上海,上海,CN,109,144111,2019-02-15,45
9611,2011-04-15,2011-06-03,男,广州,广东,CN,82,135759,2019-03-20,12
54785,2011-06-05,2011-06-20,男,广州,广东,CN,68,107075,2019-03-11,21
5903,2017-02-19,2017-03-11,男,广州,广东,CN,79,113061,2019-03-16,16
15475,2017-04-28,2017-05-09,男,广州,广东,CN,74,119277,2019-03-21,11
18844,2011-05-26,2011-07-26,男,北京市,北京,CN,31,59830,2018-12-10,112
5167,2017-05-26,2017-05-26,男,NARA,NARA,JP,34,87326,2019-03-24,8
19179,2012-01-15,2012-01-15,男,广州,广东,CN,74,126760,2019-03-29,3
15802,2017-07-27,2017-12-02,男,HENDERSOM,NEVADA,US,7,85624,2019-03-25,7
40135,2014-03-17,2014-03-31,男,SYDNEY,NSW,AU,36,118329,2018-12-30,92
42700,2017-07-11,2017-07-11,男,昆明,云南,CN,43,71368,2019-03-23,9
34525,2014-12-31,2014-12-31,女,广州市,广东,CN,106,128750,2019-02-25,35
57559,2013-09-02,2013-09-02,男,广州,广东,CN,89,106167,2019-03-29,3
16715,2015-03-27,2015-07-12,男,长春,吉林省,CN,62,89752,2018-12-19,103
40365,2014-10-24,2014-10-24,男,,,HK,36,63184,2019-03-21,11
43846,2017-04-27,2017-04-27,男,Goyang-si,Gyeonggi-do,KR,51,118422,2019-03-20,12
54645,2011-02-13,2012-04-08,男,广州,广东,CN,69,119146,2019-03-27,5
56118,2010-01-11,2011-02-22,男,广州市,广东省,CN,84,90564,2019-03-31,1
45566,2010-12-13,2011-01-10,男,广州,广东,CN,68,109665,2019-03-27,5
38361,2012-04-01,2012-11-04,男,厦门,福建,CN,20,113068,2019-03-29,3
156,2016-01-13,2016-01-22,男,广州市,广东,CN,27,106399,2019-01-03,88
29824,2012-10-29,2012-10-29,女,广州,广东,CN,64,114718,2019-03-30,2
2149,2010-04-16,2010-05-21,男,广州,广东,CN,113,147384,2019-03-25,7
8678,2012-10-18,2012-10-18,男,沈阳,辽宁,CN,40,60149,2019-03-30,2
53581,2011-01-19,2011-01-19,男,北京,北京,CN,80,138420,2019-03-30,2
30326,2013-08-06,2013-08-21,男,大连,辽宁,CN,53,113194,2019-02-20,40
43637,2014-09-01,2014-09-01,女,大连,辽宁,CN,109,123276,2019-03-31,1
55499,2015-07-18,2015-11-20,男,广州市,广东省,CN,70,112890,2019-03-28,4
49298,2014-11-18,2015-01-08,男,.,北京,CN,35,62808,2019-03-23,9
42157,2016-12-12,2017-02-18,男,北京,北京,CN,34,65969,2019-03-03,29
10283,2014-01-14,2014-01-17,男,广州,广东,CN,88,110192,2019-03-05,27
19508,2014-10-21,2015-02-24,男,郑州市,河南,CN,101,104916,2019-03-22,10
55130,2012-02-01,2012-04-11,男,广州,广东,CN,44,123585,2019-03-17,15
29440,2012-05-31,2012-05-31,男,沈阳,辽宁,CN,57,124821,2019-03-31,1
40177,2015-08-18,2015-08-19,男,南海,广东,CN,43,70258,2019-03-21,11
49867,2015-11-28,2016-01-19,男,鞍山,辽宁,CN,57,101773,2019-03-28,4
38621,2012-10-24,2012-10-24,女,广州,广东,CN,82,121881,2019-03-21,11
40322,2014-09-18,2015-03-22,男,佛山,广东,CN,69,94964,2019-03-09,23
58432,2015-02-20,2015-02-20,女,北京,北京,CN,63,102801,2019-02-17,43
42627,2017-04-24,2017-04-29,男,LEVALLOIS PERRET,92300,FR,12,84488,2018-08-15,229
35314,2015-10-17,2016-05-30,男,库尔勒,新疆,CN,69,99590,2019-03-15,17
57188,2012-07-16,2012-07-16,男,哈尔滨,黑龙江,CN,88,92775,2019-03-28,4
17102,2017-03-03,2017-03-28,男,沈阳,辽宁,CN,59,133334,2019-03-29,3
62873,2011-04-11,2011-04-17,男,杭州,浙江,CN,40,133403,2019-03-22,10
29484,2013-12-21,2013-12-21,男,SAN MARINO,CA,US,13,113580,2019-01-06,85
29166,2010-05-05,2010-06-01,男,广州,广东,CN,68,119701,2019-03-21,11
36116,2015-11-29,2015-12-16,女,沈阳,辽宁,CN,69,119959,2019-03-29,3
60503,2017-05-20,2017-11-18,男,惠州,广东,CN,38,63749,2019-03-28,4
18790,2011-03-09,2011-04-02,男,广州,广东,CN,97,95578,2019-03-14,18
11105,2010-03-31,2010-07-08,男,广州市,广东省,US,13,96745,2019-02-27,33
41035,2015-12-13,2015-12-15,男,上海,上海,CN,84,124877,2019-03-29,3
21151,2013-03-25,2013-03-25,男,广州,广东,CN,33,60566,2019-01-13,78
47964,2012-09-23,2012-09-23,男,上海,上海,CN,61,129994,2019-03-07,25
46252,2012-06-16,2012-08-10,女,广州市,广东省,CN,87,114443,2019-03-15,17
39255,2013-10-13,2013-10-13,男,LNUT,,US,17,105518,2019-03-19,13
44810,2011-01-15,2011-01-15,男,上海,上海,CN,62,104351,2019-03-29,3
47782,2012-11-05,2013-06-13,男,长沙县,湖南,CN,79,102926,2019-03-30,2
39078,2013-03-31,2013-03-31,男,南海,广东,CN,58,94188,2019-01-07,84
11878,2012-12-09,2012-12-18,男,CABRAMATTA,AUS,AU,26,126699,2019-02-13,47
