phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,voc_call_dur_count,voc_call_dur_sum,voc_call_dur_mean,voc_opposite_no_m_nunique,voc_call_type_1_cnt_sum,voc_call_type_2_cnt_sum,voc_imei_m_nunique,sms_sms_send_cnt_sum,sms_sms_recv_cnt_sum,sms_opposite_no_m_count,sms_opposite_no_m_nunique,sms_request_datetime_count,app_busi_name_count,app_busi_name_nunique,app_flow_sum,app_flow_mean
161f58047b9be4c628bfd9f7b67a15284833b392222f09d03b9fa791aa7f2216e57a36f5c001ad97cd07093fac43e8bb1ade4c9aa62c1d68aa34b622eb1bd29d,成都,龙泉驿分公司,1,24,28.43,48.9,60.88,44.81,34.96,48.02,60.23,0,807,28031,34.73482032218092,383,618,189,2,33,1786,1819,242,1819,1269,314,108808.04167842864,85.74313765045599
6f8a69645b4f0cc5f86831c31e676cd904f2ab117de3bc1830590f0696ed11dd123306a42e4aa057206a782168f8f32f89db87a8f74f3be89409d07203d95cfe,巴中,南江县分公司,2,1,4.54,4.45,5.6,4.73,4.46,1,8.11,0,1,2,2,1,1,0,1,0,101,101,9,101,32,25,35.58133602142334,1.1119167506694794
f92cacfa31e0196f1b17cb3dfd35219ac24f69ce5fea0e0ca0431e534a10fb524839492cb37f4e9d35f40626d1133f4f55721343f260dce070658658de25a64a,自贡,贡井区,1,0,0,0,0,26.45,27.5,505.09,64.63,1,57,25086,440.10526315789474,15,8,49,6,1,520,521,65,521,49,49,172.62375736236572,3.5229338237217496
acf4302ef9b9c07d50620536837aab3c5a560dd9e2f126f00c7e98d223b0bea08ee49db2a21016b32dacdf780ce0e46454515e59bde27dddeec3cdd18e6acc2c,遂宁,高新南区,1,47.45,47,49.74,46.6,146.5,47.1,46.5,46.6,0,642,65015,101.26947040498442,203,403,239,2,17,1345,1362,319,1362,1660,442,151306.046087265,91.148220534497
8bf8909ea569cbb80edc6395020c0503ce1361da13f4e04df6f9f9cf084eae498e1d0732ad228a52549b2608ecb5451d79e84a78f2b2b3d596ba6002d0a6ab78,成都,天府直属部门,2,61.07,61,61,61,66.2,68.16,61,61,0,1313,97364,74.15384615384616,188,758,555,4,5,1993,1998,437,1998,1526,413,108018.20167541504,70.78519113723135
3f87beca3cf1938a323f1084f56d71d6284dd381cdaf1bd785a7a14ddc6d5838a6ea3303244e470c1ccbdd2aac199019936c2b4c669d7c9a05bd996a738c1bde,成都,天府直属部门,1,0,0,0,0,0,119.5,62.87,163.82,1,605,77823,128.63305785123967,358,465,140,7,76,569,645,139,645,0,0,0,0
11e307a907830c4dba3dbb989044b971ff67c350048f38b9b570fd6ef7e6d273102c4bef77bc70a9d9f14a9d44472baec3a3347c7c4fa819d8a19b3db0b608fd,阿坝,青羊区,2,205.5,206.75,205.6,205.6,205.95,205.7,205.5,206,0,2156,101155,46.917903525046384,266,1287,869,2,53,1872,1925,296,1925,2118,537,216545.04687786105,102.24034319068036
b5682d487b21df5a71944f50dd2399b5a1547d15073f900a3c6e1567fcbecd64f497f1cfe2b34096226986e48199d9e80e0733db4931d5d9fb15f71b9ec0abad,成都,未知,4,0,0,0,156.38,0,0,0,0,1,244,37348,153.0655737704918,238,244,0,2,2,67,69,9,69,0,0,0,0
4d247de32fbb3f5f8504b4d3036b781f096d6c6437bdb1305cf23f62055a4416af83148a106927d00b1927b6066cc377c893ea2a7c98841f5996902ac49a7a8a,成都,龙泉驿分公司,4,0,0,0,0,0,18.67,19,29.55,1,122,11584,94.95081967213116,120,122,0,5,18,94,112,7,112,7,7,0.0826177597045896,0.0118025371006556
22bbf6dbbe19f4cad16e8c93de710a897f9a7884af7ebb1bacb1fd1b0a7c6702ee68d42faf26c2e277faf02f895a2fafa2dec06f7ba5867744fcb725e202e563,成都,金堂县,3,0,0,0,0,0,0,31.3,9.2,1,69,4904,71.07246376811594,27,64,5,3,4,233,237,28,237,233,165,6713.637477874756,28.81389475482728
370d117d03ff926567f670a9cb819b9eadfee7377fe1d902111f878f41382cf3c4b6027a7c466b3e7e1f682b86a122d9d500c170054a75466a1bcf54fcd8f6ef,成都,青羊区,5,110,110,110,110,110,110,110,110,0,1664,177750,106.82091346153848,220,799,865,1,62,3050,3112,506,3112,1032,241,73711.21232700348,71.42559334011965
42c2e62ef45767f4689f1cefbf0ef2cb3b6dec1fe1703767b5637d7bcaa4ab5841e74a9356191e2a7867a3300f793d65eac0a6e0c3d6948fc6c8b9a7c66ae834,泸州,龙马潭分公司,3,150,150,150,173.7,173.7,179.7,179.7,174.7,0,2897,251491,86.81083879875733,246,1224,1673,2,55,2739,2794,585,2794,1916,520,443002.0316352844,231.2119163023405
fd74ea3c10279c57b36fe20117df621976034b80255420eb29020451673ee849b25b453311a199226813450d295bcc2466df07d08f0384567ab46a294aa4dff4,广安,岳池县分公司,4,112.94,112.64,112.74,148.74,149.05,148.65,148.75,148.74,0,1762,69307,39.33427922814983,238,843,919,2,16,4461,4477,119,4477,684,214,105013.7114610672,153.52881792553683
99310554ef73007c32fc9b7d376726b0da9d6d57747bccbc7288a772dc63e891bf53126ffe87e66fa3502e3f8341b578f5212a41d86ef9ebcb76380e876dbfdf,南充,恩阳区,2,23,23,23,23,23,23,23,23,0,21,1606,76.47619047619048,5,21,0,1,0,384,384,12,384,23,7,1.9832210540771475,0.0862270023511803
bceae2602111c30db3885cbb929e68d025f637691bce3776da3858f1ef0b3c9b98ae6fcfd4491881cbb1611d6fda7b44c4163cc451f48156499c629c0f62f952,达州,通川区分公司,1,286.96,227.27,219.25,211.2,206.6,206.6,204.7,239.31,0,4382,214852,49.03057964399817,277,4097,285,5,327,2403,2730,353,2730,758,259,69345.6393661499,91.48501235639829
dc366a0235ac9e14aad09093c9d9e9e57c17a966c2e0ed06ed0e557c3711b9085fa8c0d1cbf9afbf483156c0a4f2011c3dca65a72147f5fdedea60842078bd88,自贡,荣县,2,55.1,67.16,75.9,78.18,69.48,81.7,89.01,78.19,0,784,146405,186.74107142857144,46,415,369,6,27,806,833,77,833,108,66,708.3479290008545,6.5587771203782825
124911827db9c2ca0a17ebb423e9a9f1a2c333a669952507ae68db21a6ac014ef3981cec9b1f9111bd2a3dda798bddf1ea0315bdcd847ffab1213f8f68831aaa,成都,武侯区,4,211.9,209.5,67.55,59.23,78.26,73.32,195.2,96.35,1,1693,276901,163.55640874187833,341,1587,106,7,170,1731,1901,706,1901,1010,358,52300.85058307648,51.78302037928364
425af8f2bf8c832d4d091d478c104b5f983ed9ed1ba9d7b563cd426bbfa53af8896a79acf44024a6b553e22f405fb29ca1b6aeaaa93e6baa92139d45dc4dfe2b,德阳,未知,1,1.7,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1,0,0,0,0,0,0,0,3,487,490,253,490,0,0,0,0
643f65ebad77220970428475cac6811d5d397136d2e16deaf86220376bc588388f6891fc3b4df04b72c2443de06e12e93b13e66f0a4ddf19cdd42339ee08e433,成都,彭州市,4,1.71,1.29,1.24,1.17,1.24,1.09,1.2,1.12,0,3,156,52,3,3,0,1,0,477,477,21,477,0,0,0,0
97d8a96988167369f8986471ded58aeb04a0de0043fd0ae262b59d0e0b3647de8461f99417edf2c642835e70ef814bf94783e83c1292c465a756a10033882d18,自贡,自流井区,1,59.2,59.3,59.1,61.4,61,61.2,59,59,0,987,87234,88.38297872340425,82,603,384,2,20,854,874,51,874,746,198,5273.6044092178345,7.06917481128396
cdf8b5f08bd0a8e3c08fc58b394bc1146a8ebee636b80881666df5d503594d757c2b3b4429a01a3f50b62d7b372f8df6524f35549925ae5a39e31535c3431820,成都,新都区,2,0,0,0,0,0,35.03,49.7,49.6,1,8,3122,390.25,4,3,5,1,1,98,99,19,99,134,61,4432.135329246521,33.0756367854218
e91fe75ae37074fb0a7965fac0181665ce88e14470b2c4a8ee669bd4d16eb427b754987c0b7d84ffec4a500786af0162ade0558fecaca071725382e26c0da34b,广元,利州区分公司,1,22.95,22,22.57,25.04,22.76,22,22.95,22,0,659,20759,31.500758725341427,58,305,348,1,0,643,643,77,643,103,57,314.937108039856,3.0576418256296694
effa96bfe62b1940086c5fa61bf74cee451ddadc63a38ffa13003a145bb7932275401ccbd06014f17c3c273067d60af1a9a0790b52522837d90829a5ab6d6083,遂宁,船山区,2,30.48,27.43,27.48,27.52,27.56,27.41,27.7,27.57,0,4417,190376,43.1007471134254,294,2179,2238,1,52,1914,1966,443,1966,1340,341,216685.71050739288,161.7057541099947
73a17676be7be448f954bcae65e69706c5733a568a3b7f1990118af28af57841d4a9b578881aa7f1356ef404aa229e458611721f80e3792676f03998fbf424b8,雅安,锦江区,1,74.94,55.61,59.6,64.16,63.21,81.07,52,52.1,0,1371,93331,68.07512764405543,164,907,464,1,11,1439,1450,293,1450,840,265,24097.53716468811,28.68754424367632
d236b5b4bd400dad28f137ce9f3faab65f9f70d0dbe4fc9ae584bf4e82d4abf582c22093b491defdac8d61d5baac8ec9f972770af47b86f54f07f3675360c772,成都,未知,1,9.03,9.14,9.04,9,9,9.1,9,9,0,142,8919,62.809859154929576,68,27,115,1,3,1519,1522,249,1522,0,0,0,0
55eb7a4c0dec67d556ea4464c56c4453cb63ab0d7eb35344f702d61516c269f74805dfa021131c6c729af5674e4450dde529d71bdc131b92764f76941271a8e6,绵阳,汶川县,1,69,69.1,99,119,119,69,69.1,69,0,1344,111764,83.1577380952381,90,615,729,2,3,1154,1157,94,1157,608,160,9937.531620979307,16.344624376610707
0c25bc64de43130baaf9787fea20b3fc5efc20420be40f15b040e2517d9bb1f148173cca87be3f67580d97aead9cc1750653ba09581e37ce5a829241b34ea69e,泸州,古蔺县,3,377.31,242.54,225.41,206.5,240.33,204.2,202.9,278.64,1,4963,345732,69.66189804553697,558,3115,1848,2,377,1672,2049,558,2049,794,184,53679.429240226746,67.6063340557012
917eac6ad8a42babdb5705075dc5fb771c75da06e6fbbaac6fbfcafff711619c981f987308c6a4ee4595670efe36df7a01c00caeb4ebdb9248c6101320b6edee,成都,青白江区,2,61,61,61,61,61,62.35,61,74.88,0,1446,89345,61.78769017980636,129,844,602,4,4,969,973,231,973,959,271,67601.76824951172,70.49193769500701
e56bde9f85fe201fe546cd83b43be86f89f562f271aaec9ebb3752a1d0588bd633c22a640b4cb89cee5ee8f6c82dc0133da0dbe81118c00ba70377a39d037df3,未知,未知,2,0,0,0,0,0,0,0,0,1,150,15643,104.28666666666666,135,148,2,1,5,51,56,13,56,0,0,0,0
35858d177acfc722b04d380efd943575943d34445c9f13841f556d5a7ca55cc06c6d5a2027884f950581fcda862a37d686ab6202960883ab5cb6a88584ec5a4a,资阳,雁江区分公司,1,13.73,13.67,13.79,153.5,802.11,722.01,268.36,1,1,31,1374,44.32258064516129,28,31,0,2,11564,12213,23777,4602,23777,24,21,22.92469692230225,0.9551957050959268
87d002f196db379b7ffc71290dabbff5783ffdb7435e7cfbac073583c4d9b0b8b69fa21b8c950204e27de72796936e1324e120b0264f4417ae59932a708bbd1a,凉山,雷波县分公司,1,137.27,144.75,137.76,138.46,142.16,140.18,134.92,142.67,0,1587,109797,69.18525519848771,180,792,760,2,35,1631,1666,226,1666,925,246,48535.49804401398,52.47080869623132
7b6fb0d3c5ad6e440a8871aeb925879e3ac2658f0910cfe81ff94fcb8ad4519eeefad256cfe4722e0c949e22fe4b3d106c82bbc0551a0fcd5744994b4f270539,成都,高新南区,4,0,12.49,43,43,43,43,43,43,1,9233,261398,28.31127477526265,9223,9233,0,132,17,557,574,51,574,17,17,142.90232276916504,8.406018986421472
d31d4f42929daabbac9e98ec05fff5b48ac9913e9cc04bbf7182f998369108a360468fca0f5fa4cd37089ea4d05761505700a33d3a94711787a7bad881f73b06,凉山,宁南县分公司,1,0,0,1,1,1,1,1,1,0,2,381,190.5,2,2,0,2,0,41,41,2,41,0,0,0,0
e3b8cdd1f4f7cc039f5dee71b276c9c7cb9d49e240328707745a7181b8e1d9cd1d1060998aa91bc1d08205750df86228bc7a2055dcca2f798674e0f7b8bbc5b1,成都,成都直属部门,1,89.1,89.1,89,89,118.7,118.7,118.7,118.7,0,1505,74914,49.776744186046514,239,681,824,1,22,982,1004,80,1004,654,165,7695.682010650635,11.767097875612592
b3d9bd38a4f16886c61eff376b953c14e781e0a20180afd91c6263b6a5aa8f3dbe9b0557e0fc4f0d051710d32b489fdc0cebab43394c366f702637bd1d05e588,遂宁,大英县,1,2.99,1,9.99,29.16,15.99,25.98,10.18,1,0,193,12352,64,18,99,94,1,23,1111,1134,133,1134,1012,233,29808.38444709778,29.454925342982
08f20e70410734da6ede687218b0fba1219809e4922b3d4103b44d5ab4b02852165f1778b3359e2f870c0b0baa3edbced84f470958c68b27ef06c37d156f357b,阿坝,小金县分公司,1,25,25,26,25,25,25,25,25,0,53,3510,66.22641509433963,28,40,13,2,9,683,692,80,692,618,199,11428.797743797302,18.49320023268172
ac4b3a6da7793aa471d02d8668b30029202226cb17e13d8b68fb4ba48d483dc875210072f34b36b4c7a82959760a415fc2008468f0e6652093493f982b9e4ca6,达州,大竹县分公司,1,29.72,22.84,18.5,16.3,16.9,16,16.1,16.6,0,711,49334,69.38677918424754,45,261,450,2,21,700,721,70,721,1,1,0.0066146850585937,0.0066146850585937
c4bdef9b0a4480c7013e21344d533782b29cdc2ba242f86511ea4f4158c83deaaaba767086a91518fc000354660e265b226b6cf1497c6330173c3f5bce353fee,凉山,美姑县分公司,1,69.65,62.98,75.52,55.1,59.75,68.04,66.78,55,0,927,154972,167.17583603020495,118,650,277,2,10,1185,1195,154,1195,811,211,58797.96953010559,72.50057895204142
cb9bc8e54ed691e1b3e008aca946d4cdaf64ee82cbe47928ff31d261f96a4f2ea3a4a386d1acda479fe2fb14bfb82ec346b3b4bb2da77970fe49f1c3d5651356,南充,船山区,1,0,35.39,71.5,71.5,71.5,71.5,71.5,71.5,1,1831,25941,14.167667941015836,1807,1831,0,16,4,391,395,18,395,12,6,8.615640640258789,0.717970053354899
edb1099e80ce723e177dce192559efd0dcdc6216418101e8633c92e82ae0bcaaa2b6b4675a1aa60b1f3525a382e292e8c021368f0d1eaf7b0a526477e633b7a1,成都,崇州市,1,0,0,0,0,15.11,20.57,10,10.57,0,68,5219,76.75,15,68,0,1,1,159,160,22,160,0,0,0,0
8aac8be533ed7f96a69754d68492694a331a3e0cf0c69c46083145ba17a196e176f9699f35095561b47c7d8621feeb21512f8fe12dd005631d53090031b96c45,成都,温江区,1,17.3,17,17,17.2,17.1,17.1,17.2,17.8,0,13,1000,76.92307692307692,12,13,0,1,13,1188,1201,197,1201,2,2,0.0073194503784179,0.0036597251892089
dbaa1c80d7fe0be0c591b0f01724acdde30a79999dc4280fbd16983b8432638dfa9c38c3cedbfc4bac249dce886b38d7fc0356deb266e3fbaa4c2d0fb9c6a744,达州,宣汉县分公司,1,56.45,40.56,20.93,31.54,26.69,49.19,14.4,36.93,0,589,31061,52.735144312393885,73,555,34,4,6,1236,1242,246,1242,532,158,1105.2616653442385,2.077559521323756
370e9ea15f8826b28a56efcc0404bb8aa88ad808aa07b309af1be40b4bd898ba103ad6ba07bef85ab171a582f2e5fb20aa6e9aa20dc70963e5abc8af870bfbe7,自贡,富顺县分公司,1,98.45,92.09,91.93,96.24,91.79,111.02,91.79,95.34,0,131,9991,76.26717557251908,46,131,0,1,6,2554,2560,308,2560,842,207,10206.141717910768,12.121308453575732
ba847fabdfb3fb6a2577681415f03fd01d30efc57214e1b2697d281367860be945fe83074034e45a1afd83af92535083b2e5df6c50bea3ad58cb33bab18d0a6b,成都,都江堰分公司,1,99,99,99,99,99,99,99,99,0,756,71781,94.9484126984127,88,416,335,1,61,1626,1687,331,1687,1039,307,146917.7027387619,141.40298627407304
0251387744988114430181c3e680a3733001a26fe686bdc1e64dfeaecd5d9e6f137df7f2a8d0a5871bcf6f371cab5bd313f18abcdf4cc03a9dfae17de2da6545,成都,龙泉驿区,4,0,0,0,0,0,0,0,12.27,1,72,3317,46.06944444444444,71,68,4,3,4,87,91,9,91,47,40,88.9658842086792,1.8928911533761528
057b3e22ead2e1f5e18e95272ff107780a274e5810ba113dd26d4c3b47476a8c477c4796b820d5a1a67663a5022d9b65ae965aa00cd5f3203fed0849fcf37932,成都,彭州市,1,9,37.12,67.52,71.51,86.9,68.47,37.31,32.94,0,813,171934,211.4809348093481,49,523,290,2,1,445,446,30,446,0,0,0,0
f86eb91a5bf021472225a3860b88385456e8396a280b86cb4d42144192f9ac4d4a07c174ef4c89d7879adf5b9dcbe0e0e6f517f3262d519fa029403aea51f3c0,泸州,叙永县,1,23.28,21,21,24.42,24.04,21,21,21,0,154,17640,114.54545454545456,31,108,46,3,0,387,387,12,387,30,29,31.65123176574707,1.0550410588582355
7024281e02d190b1b8d792e4c65fe6853c5661a5f58375880cdb76cebae62cb7adc0c476b41b2cf0f182a41bbbc70eff43f1b1de81fee4f57e043131df2854e2,达州,宣汉县分公司,1,70.3,70,70,70,70.5,70,70.1,70.3,1,79,7003,88.64556962025317,26,63,16,1,6,1476,1482,307,1482,1196,276,158823.9950313568,132.79598246768964
ad9cea9e2666ed81a2d43224aace091fd611671f235daed47a925334768f8d32e3e4d3588e02fa14e5159cf8982b16999bf0c64d79388a45c33946b7b7f79acc,宜宾,叙州区分公司,1,69,69.2,69,69.1,69,69,69.1,69,0,374,23472,62.75935828877005,61,213,161,2,4,982,986,58,986,676,198,36838.54123878479,54.49488348932661
64283abfef44e307c99cfd657320fc3d334ab808f1760ea55d4b216ebd46fae25ac42f9876e9197acb2b0e8e8845b19127a6eeff38f24cb32ac79dcf60371ec1,成都,新都区,2,8,8,8,8,8,8,92,8,0,781,55609,71.202304737516,354,272,509,2,20,3170,3190,721,3190,1667,449,91953.52057361604,55.16108012814399
8d33272d6866987871c088a8de78d5ce5ae74e84093543bc11557b176538670da5c50cd02d37b881f626e531f20addaafda1ac61bc546fe38278a5342b35fc44,德阳,未知,0,1.7,1.7,2.5,1.8,1.7,1.7,1.7,1.7,1,0,0,0,0,0,0,0,3,377,380,216,380,0,0,0,0
5a0112c059fe4f5b0c1098c09f95d5a427a8b95e7b06d1baf9d2103fc4a1a5ce17284df22a6e808a759b241da25c42fa7dba07d0fab127a77403545b4f7745e2,成都,安居区,1,11.33,11.21,10.76,10.48,11.07,12,15.42,11.23,0,22,2835,128.86363636363637,16,21,1,1,6,1472,1478,311,1478,62,44,228.32148933410647,3.6826046666791368
9f541fc60cade7b3789d492d30a839c05dc993b1ea54d9ecbf5b144ff6f6f6ab501aade77d34a7ad73528683490acf646958d2937ca1205f4c7de27782db9611,德阳,未知,4,0,0,0,0,0,0,0,47.87,1,225,7488,33.28,166,209,16,2,6,50,56,8,56,1,1,0.052652359008789,0.052652359008789
f6d42c3bc048ec449c449d98a188a51208cd87d90ed1bc056ace0df86cd00497608b2c473efcc476604420ec713c8668631e960aace82071e588a0d0efe441cf,泸州,古蔺县,2,62,62,62,62,142,142,142,142.2,0,710,89757,126.41830985915492,140,327,383,2,4,767,771,54,771,660,160,5027.582339286804,7.617548998919401
35e64a4d264a1ddee0d45079ee90fad25dc8de9343069620d81a2d9fb1bebf57dc8e7a6b1d5e2e4a0395de7d700b674d9b7512011192bedcce42305c5b3b4c2d,成都,武侯区,4,0,0,0,0,0,0,0,0,1,21,2654,126.38095238095238,3,7,14,2,1,52,53,9,53,91,91,943.8546266555786,10.372028864347016
422a564e3a6e2c18f853d9a252930710aeb3019d679c778404a1a5c600f4d95475aaef8ee6a5304a006940fce94ad216cedeaf743c1e998fd664911d5bd345d6,成都,龙泉驿分公司,1,52,52.1,52.2,55.36,52.2,56.56,52.1,52,0,771,47254,61.28923476005188,78,277,494,1,21,1277,1298,184,1298,1111,281,40346.54776954651,36.315524545046365
17e25c8be623026f0d885151377c07da4e1ccdfa802753fd831704eaa519432c238732713c2d06f96f894718499941acee00d5e195081617fa5a0f8d3900fdac,成都,双流区,2,70,70.5,76.76,133.94,140.41,210.2,210,210,0,2947,215761,73.21377672209026,235,2132,815,1,15,1804,1819,285,1819,313,137,5491.013807296753,17.543175103184513
ea003c4562305949d80ec44e05b5858ffb4317f09cc60902a8b1481c2f2b46bd6a09a6d89ef92f424d51d86cafc8c17d95a1e44b6ecec10bf53de5f7b5864f62,巴中,通江县分公司,2,22.28,49.36,21.84,30.88,20.48,52.08,20.01,22.68,0,528,19344,36.63636363636363,82,191,337,1,0,578,578,32,578,199,75,844.5112972259521,4.243775362944483
ee6f88a315180e9d40d043f87fa79d0c38e8ccaa40019e4f148ea9372445e27016970cc16cf7b6acfd71ba3f506746b3591cae57d0b90eb1964bb8bc1f1ef895,遂宁,船山区,1,54.1,58.09,54.2,54,54,54,54,54,0,699,38659,55.30615164520744,86,372,327,1,2,1112,1114,80,1114,923,241,112849.95947265624,122.26431145466547
c0577b79b1c9175f0b8a4a7a16190c866dfed240d1ffdddea2ca38ddda9ab70872a693e9eeb63665491a21011f4ac0d0ad20f1fbc90ece16475a8f4ef4bf00d9,成都,金牛区,3,219.75,219.79,173.33,159.57,166.01,201.96,187.19,183.38,0,1675,91099,54.38746268656716,197,682,993,1,12,2040,2052,310,2052,1380,342,118825.60954093932,86.10551416010097
6b596b4f929231e35e9133a2591bd64d51bdb3d6c56493109988ee8794b19e490acd7d43c8b1c7d309c47c1fa3b18e51586f835b7a1cc968e3d9c03b9d34dcb1,泸州,叙永县,2,18.1,18.1,18,18,18.1,18,18,18.1,0,6,486,81,2,6,0,1,0,543,543,17,543,0,0,0,0
330eb75f0d01dec320795e1250b7b01c931015761bbb4858e37812d8240c46218493e4f65a184a37d5a23b96ac1fc7f04cdb4c5cfeea76138a9e85dcaed8a43b,成都,双流区,1,9.15,9,9.54,9,9.15,9,9.15,9,0,13,595,45.76923076923077,11,1,12,2,5,1170,1175,141,1175,73,33,29.46471500396728,0.4036262329310586
4c509ce3fdf2d9c772f0817a49b1172db188acfe084fd13cfbbfcccb66daed69fd8c433bb6a5928733d87018c0b41afc9efd38c445aee6ffa83493d023f8b767,成都,龙泉驿分公司,1,324.88,404.12,282.3,304.1,262.91,290.63,416.2,595.98,1,4691,958504,204.3282882114688,645,2952,1739,3,149,2672,2821,490,2821,2755,613,537281.3898448944,195.0204681832648
a5e1637987fb74db70a352bed1708802d330f8d1f8e294d5a24280299606f13e9b5fd9a2c7d81535c9d2bbccd5fc92aaa1cbacabfd89fef95a45ef9e85cb51d2,巴中,南江县分公司,4,28.2,27.5,28.31,28.54,29.84,27.88,27.49,27.5,0,304,23769,78.1875,85,304,0,3,2,533,535,36,535,4,1,0.0313949584960936,0.0078487396240234
7a93310ad356474a87415eefe5dffc6a492180d2d1a23fcbd7ce12ef081e810a17ffe2110aed128971d7cd2ed24c7c1987723fefc68a1d57c30c2d288193ee8f,宜宾,翠屏区分公司,3,0,0,0,0,0,0,0,1,0,17,1052,61.88235294117647,8,17,0,1,0,74,74,11,74,19,16,1.5068264007568348,0.0793066526714123
b5797297e52ad7c4cbc47613008e250f2f9385b20c30484aa69bbfacaa137f185b752ca04235ed3ab96434bae516a99275dda4038bc64adc64729498102050c0,成都,成华区,1,123.03,202.96,240.35,200.9,202.39,200.4,200.4,201.7,0,5313,611793,115.1501976284585,512,1793,3520,7,72,2277,2349,521,2349,955,333,39395.54218482971,41.251876633329545
eb0090b9afbe66e97193f533131292de4cc7d5b66343746b692c32e5c896e5d47cf6703b0ce70887740a7c9b301896bf0b3bad7529fd9d201f721d0d0a68579d,成都,龙泉驿区,1,50.63,33.32,25.72,18.88,35.94,34.65,51.5,48.44,0,1137,77623,68.27000879507476,68,891,246,2,52,1489,1541,115,1541,23,7,0.7977628707885732,0.0346853422081988
51953e3a589cb614bf6db8bec5d2cbe66a70959d1c182378b0fad00721289f08fdef54643b7ab984c8fef85172ff13afe00589e9663ddd197d1f90d2a0d94c11,成都,龙泉驿分公司,4,0,0,0,103.27,0,0,0,0,1,151,23719,157.0794701986755,147,151,0,4,4,74,78,3,78,0,0,0,0
c51f42ca5464d62a5e55e044cdc61c324c720a834d6b51b6c3286d5eaba8c11ce84a8dc85fad37691bf14f99924174bbcc925526e944cb484a4b106930a0b566,达州,宣汉县分公司,1,180.21,124.58,97.48,79.51,180.25,24.03,5.43,77.62,0,522,34022,65.17624521072797,37,283,239,1,7,1135,1142,195,1142,297,123,2575.5242547988896,8.6717988377067
b4eefdfe2860356a3c77fa448857d6a4bff38bf6f3c2637e34d69a9c63be757f30401947c5bc667963f70c3fb881501c9b8e76562b0e6c4bba0ef29907d67936,成都,金堂县,1,211.7,211.75,220.55,211.65,212.43,211.75,211.13,211.94,0,1264,93583,74.0371835443038,135,709,555,1,8,1422,1430,164,1430,1258,285,103916.1164484024,82.60422611160763
801feb3591a27b03d718a210737df2f38376fabfd76b4ba51e95d65816b70a339cb861f4795d518cff9c282224ab1c0db135a2a1e9f6f4be3f3e971ecc401fab,乐山,未知,2,0,0,0,0,0,0,0,98.42,1,423,18038,42.643026004728135,328,423,0,3,11,275,286,98,286,0,0,0,0
9aceeea01407ce233b4a93bff1b260e778cff572f6b6a8fa0d90c264b03d0b609e12ddd051c900427df12c0295f5454d1eb7596e2bf1eb70f93ca57ae74439ee,甘孜,康定县分公司,1,0,0,0,0,0,0,0,52.55,0,44,1494,33.95454545454545,22,44,0,1,0,60,60,15,60,8,8,2.309822082519532,0.2887277603149415
d878d6d95d0a00599450c214a31a3b8ef3515a490290d3f6433ed1558b271491b3430c378c3bb8b20d88b7371db38a21a83eb706eab987d1d0dde221046cef3a,成都,未知,5,0,0,0,68.02,0,0,0,0,1,116,16222,139.8448275862069,107,106,10,3,2,21,23,8,23,0,0,0,0
ab5cb2a48f519fac72e78777c324c44c351daeb2d73bbdb1673756c948ae07b158af3e1917a2ab12fa5f06d171b4728cc09b3c64b99b06f5fe91bde5a7621553,成都,天府直属部门,5,28.97,0,23,56.54,607.54,23,23,23,1,253,17328,68.4901185770751,201,246,7,16,5762,295,6057,5722,6057,117,65,33.16378211975097,0.2834511292286407
3390244c6acc866782638d5a5834c7c17409743abb8959ca0f716f30d39a3d687fd8cd8c404e90f66903dc5dd3c7af1ee95b3031ca610a7f8be3e70ec7382ade,乐山,市中区,3,20,21,21,19.1,21.1,16.1,16.1,14,0,78,5606,71.87179487179488,25,17,61,3,0,736,736,20,736,11,4,0.1341724395751947,0.0121974945068358
f82125ac22bcdd9ad6e9a2ccb37129587ae35379e814ed9bf02ce7abab7a61ece4cada5346e382380c2c23d0ab7dd0fe319cd1f324bf7fc42320c837159bc595,乐山,未知,2,0,0,0,0,0,0,0,162.97,1,588,23128,39.333333333333336,499,588,0,1,4,277,281,105,281,2,2,0.0027513504028319,0.0013756752014159
a41fe8851e1e0bcaf2c2f3d431cde23556946773f2aaa047496b2b2e5304a950fb8fafe1656da93f58daa0b9e6a58b4ee417cdaf5471b2e267158ea99bd69a66,成都,金牛区,1,101.2,101.4,102,101.4,100.9,101.1,101.2,100.9,0,889,37918,42.65241844769404,589,185,704,1,24,4859,4883,1258,4883,1455,352,93805.72449302672,64.47128831135858
35dc0b0561753430e78befa7dd71e0a250031b7535550640c4007896daa2759a01daa924fb37f42524a37c8c2723333d454b9f6117ed7ef5342bccd6919c5eae,成都,蒲江县,1,24.58,26.82,23.9,21.02,15.26,19.94,19.58,21.92,0,321,21142,65.86292834890966,25,152,169,1,51,500,551,44,551,21,5,0.6295995712280265,0.0299809319632393
a60b7c8a4e84602b6e07a1cf9b56f7a85c25a2e788f2da1a31e3a3e21716db17ab2b9460aa2466d69a74003dead42e3171b7ef6cddce0daf469926686cf43c32,自贡,温江区,4,0,0,0,0,31.52,4.58,1.25,1.22,0,89,8947,100.52808988764043,37,64,25,1,9,199,208,33,208,168,93,531.0575895309448,3.161057080541338
